date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:52:43	45739/45739	---M-Z	200	added ('OK')	text/html	etag:%22b2ab-60c2691dc6c1f-gzip%22	http://df.webontwerp.ucll.be/EN/SQL_CSV/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/EN/SQL_CSV/index.html	(from http://df.webontwerp.ucll.be/EN/leerpad/)
15:52:44	24580/24580	---M-Z	200	added ('OK')	text/html	etag:%226004-60c2691fa73dd-gzip%22	http://df.webontwerp.ucll.be/EN/SQL_select/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/EN/SQL_select/index.html	(from http://df.webontwerp.ucll.be/EN/leerpad/)
15:52:45	17695/17695	---M-Z	200	added ('OK')	text/html	etag:%22451f-60c2691e516f1-gzip%22	http://df.webontwerp.ucll.be/EN/SQL_where/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/EN/SQL_where/index.html	(from http://df.webontwerp.ucll.be/EN/leerpad/)
15:52:45	311903/311903	---M--	200	added ('OK')	image/jpeg	etag:%224c25f-607e8cd446611%22	http://df.webontwerp.ucll.be/assets/menukeuze/zak-7wBFsHWQDlk-unsplash.jpg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/menukeuze/zak-7wBFsHWQDlk-unsplash.jpg	(from http://df.webontwerp.ucll.be/NL/SQL_menu/)
15:52:45	14373/14373	---M-Z	200	added ('OK')	text/html	etag:%223825-60c26920d7f04-gzip%22	http://df.webontwerp.ucll.be/EN/SQL_groupby_having/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/EN/SQL_groupby_having/index.html	(from http://df.webontwerp.ucll.be/EN/leerpad/)
15:52:45	10745/10745	---M-Z	200	added ('OK')	text/html	etag:%2229f9-60c2692104dc9-gzip%22	http://df.webontwerp.ucll.be/EN/SQL_orderby/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/EN/SQL_orderby/index.html	(from http://df.webontwerp.ucll.be/EN/leerpad/)
15:52:46	5689/5689	---M-Z	200	added ('OK')	text/html	etag:%221639-60c2691ff2706-gzip%22	http://df.webontwerp.ucll.be/EN/SQL_limit/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/EN/SQL_limit/index.html	(from http://df.webontwerp.ucll.be/EN/leerpad/)
15:52:47	22026/22026	---M-Z	200	added ('OK')	text/html	etag:%22560a-60c2691eaf2fd-gzip%22	http://df.webontwerp.ucll.be/EN/SQL_eenopveel/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/EN/SQL_eenopveel/index.html	(from http://df.webontwerp.ucll.be/EN/leerpad/)
15:53:01	87711/87711	---M--	200	added ('OK')	image/jpeg	etag:%221569f-607e8ce507935%22	http://df.webontwerp.ucll.be/assets/data/costperGB.jpeg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/data/costperGB.jpg	(from http://df.webontwerp.ucll.be/NL/model_data/)
15:53:01	23717/23717	---M-Z	200	added ('OK')	text/html	etag:%225ca5-60c2691bf7da4-gzip%22	http://df.webontwerp.ucll.be/EN/SQL_innerjoin/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/EN/SQL_innerjoin/index.html	(from http://df.webontwerp.ucll.be/EN/leerpad/)
15:53:03	270881/270881	---M--	200	added ('OK')	image/jpeg	etag:%2242221-607e8cd2b211e%22	http://df.webontwerp.ucll.be/assets/menukeuze/dinal-photo-sF4ai1-hmHw-unsplash.jpg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/menukeuze/dinal-photo-sF4ai1-hmHw-unsplash.jpg	(from http://df.webontwerp.ucll.be/NL/SQL_menu/)
15:53:03	18506/18506	---M-Z	200	added ('OK')	text/html	etag:%22484a-60c2691d2b7ac-gzip%22	http://df.webontwerp.ucll.be/EN/SQL_outerjoin/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/EN/SQL_outerjoin/index.html	(from http://df.webontwerp.ucll.be/EN/leerpad/)
15:53:04	28164/28164	---M-Z	200	added ('OK')	text/html	etag:%226e04-60c269228c79b-gzip%22	http://df.webontwerp.ucll.be/EN/SQL_tennis/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/EN/SQL_tennis/index.html	(from http://df.webontwerp.ucll.be/EN/leerpad/)
15:53:04	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202023%2014:53:04%20GMT	http://df.webontwerp.ucll.be/model_logisch/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/model_logisch/index.html	(from http://df.webontwerp.ucll.be/EN/leerpad/)
15:53:05	160482/160482	---M--	200	added ('OK')	image/jpeg	etag:%22272e2-607e8cd375637%22	http://df.webontwerp.ucll.be/assets/menukeuze/pascal-bullan-NW2Lo1G_K94-unsplash.jpg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/menukeuze/pascal-bullan-NW2Lo1G_K94-unsplash.jpg	(from http://df.webontwerp.ucll.be/NL/SQL_menu/)
15:53:06	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202023%2014:53:06%20GMT	http://df.webontwerp.ucll.be/model_logisch_oefeningen/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/model_logisch_oefeningen/index.html	(from http://df.webontwerp.ucll.be/EN/leerpad/)
15:53:13	50291/50291	---M--	200	added ('OK')	image/jpeg	etag:%22c473-607e8ccc32ee9%22	http://df.webontwerp.ucll.be/assets/vraag_naar_data/grondplan.jpeg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/vraag_naar_data/grondplan.jpg	(from http://df.webontwerp.ucll.be/NL/model_vraag_naar_data/)
15:53:13	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202023%2014:53:13%20GMT	http://df.webontwerp.ucll.be/model_fysiek/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/model_fysiek/index.html	(from http://df.webontwerp.ucll.be/EN/leerpad/)
15:53:13	212489/212489	---M--	200	added ('OK')	image/svg+xml	etag:%2233e09-607e8ccc10c05%22	http://df.webontwerp.ucll.be/assets/vraag_naar_data/studentOPOconceptueel.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/vraag_naar_data/studentOPOconceptueel.svg	(from http://df.webontwerp.ucll.be/NL/model_vraag_naar_data/)
15:53:14	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202023%2014:53:14%20GMT	http://df.webontwerp.ucll.be/SQL_DBschema/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/SQL_DBschema/index.html	(from http://df.webontwerp.ucll.be/EN/leerpad/)
15:53:17	218862/218862	---M--	200	added ('OK')	image/svg+xml	etag:%22356ee-607e8ccbcb69c%22	http://df.webontwerp.ucll.be/assets/vraag_naar_data/studentOPOlogisch.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/vraag_naar_data/studentOPOlogisch.svg	(from http://df.webontwerp.ucll.be/NL/model_vraag_naar_data/)
15:53:17	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202023%2014:53:17%20GMT	http://df.webontwerp.ucll.be/SQL_privileges/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/SQL_privileges/index.html	(from http://df.webontwerp.ucll.be/EN/leerpad/)
15:53:18	72094/72094	---M--	200	added ('OK')	image/png	etag:%221199e-607e8ccbe7bc0%22	http://df.webontwerp.ucll.be/assets/vraag_naar_data/datamodel-lagen.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/vraag_naar_data/datamodel-lagen.png	(from http://df.webontwerp.ucll.be/NL/model_vraag_naar_data/)
15:53:19	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202023%2014:53:19%20GMT	http://df.webontwerp.ucll.be/SQL_subquery/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/SQL_subquery/index.html	(from http://df.webontwerp.ucll.be/EN/leerpad/)
15:53:19	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2018%20Dec%202023%2014:53:19%20GMT	http://df.webontwerp.ucll.be/SQL_kookclub/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/SQL_kookclub/index.html	(from http://df.webontwerp.ucll.be/EN/leerpad/)
15:53:19	199376/199376	---M--	200	added ('OK')	image/png	etag:%2230ad0-607e8ce4d7b8f%22	http://df.webontwerp.ucll.be/assets/data/inschrijvenUCLL.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/data/inschrijvenUCLL.png	(from http://df.webontwerp.ucll.be/NL/model_data/)
15:53:19	58355/58355	---M-Z	200	added ('OK')	text/html	etag:%22e3f3-60c2691b16427-gzip%22	http://df.webontwerp.ucll.be/EN/model_logisch/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/EN/model_logisch/index.html	(from http://df.webontwerp.ucll.be/EN/model_menu/)
15:53:20	5769/5769	---M-Z	200	added ('OK')	text/html	etag:%221689-60c2691c8f398-gzip%22	http://df.webontwerp.ucll.be/EN/model_logisch_oefeningen/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/EN/model_logisch_oefeningen/index.html	(from http://df.webontwerp.ucll.be/EN/model_menu/)
15:53:21	12705/12705	---M-Z	200	added ('OK')	text/html	etag:%2231a1-60c2691e16d6a-gzip%22	http://df.webontwerp.ucll.be/EN/model_fysiek/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/EN/model_fysiek/index.html	(from http://df.webontwerp.ucll.be/EN/model_menu/)
15:53:21	20963/20963	---M--	200	added ('OK')	image/png	etag:%2251e3-607e8ccc65b70%22	http://df.webontwerp.ucll.be/assets/vraag_naar_data/studentOPOfysiek.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/vraag_naar_data/studentOPOfysiek.png	(from http://df.webontwerp.ucll.be/NL/model_vraag_naar_data/)
15:53:21	39824/39824	---M-Z	200	added ('OK')	text/html	etag:%229b90-60c2691ba1e99-gzip%22	http://df.webontwerp.ucll.be/EN/SQL_DBschema/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/EN/SQL_DBschema/index.html	(from http://df.webontwerp.ucll.be/EN/SQL_menu/)
15:53:21	4148/4148	---M-Z	200	added ('OK')	text/html	etag:%221034-60c2691ee4e64-gzip%22	http://df.webontwerp.ucll.be/EN/model_drawio/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/EN/model_drawio/index.html	(from http://df.webontwerp.ucll.be/EN/model_menu/)
15:53:21	17776/17776	---M-Z	200	added ('OK')	text/html	etag:%224570-60c2691da399b-gzip%22	http://df.webontwerp.ucll.be/EN/SQL_privileges/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/EN/SQL_privileges/index.html	(from http://df.webontwerp.ucll.be/EN/SQL_menu/)
15:53:22	16328/16328	---M-Z	200	added ('OK')	text/html	etag:%223fc8-60c2691b5d8d1-gzip%22	http://df.webontwerp.ucll.be/EN/SQL_subquery/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/EN/SQL_subquery/index.html	(from http://df.webontwerp.ucll.be/EN/SQL_menu/)
15:53:22	49922/49922	---M-Z	200	added ('OK')	text/html	etag:%22c302-60c269219e2fd-gzip%22	http://df.webontwerp.ucll.be/EN/SQL_kookclub/	C:/Code/School/DF/Database/df.webontwerp.ucll.be/EN/SQL_kookclub/index.html	(from http://df.webontwerp.ucll.be/EN/SQL_menu/)
15:53:24	129047/129047	---M--	200	added ('OK')	image/png	etag:%221f817-607e8ce4d5c4f%22	http://df.webontwerp.ucll.be/assets/data/dbms.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/data/dbms.png	(from http://df.webontwerp.ucll.be/NL/model_data/)
15:53:24	24714/24714	---M--	200	added ('OK')	image/webp	etag:%22608a-607e8ccd08ce5%22	http://df.webontwerp.ucll.be/assets/introSQL/rdbms.webp	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/introSQL/rdbms.webp	(from http://df.webontwerp.ucll.be/NL/SQL_pgadmin/)
15:53:31	43254/43254	---M--	200	added ('OK')	image/png	etag:%22a8f6-607e8ccd203e8%22	http://df.webontwerp.ucll.be/assets/introSQL/eersteInsert.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/introSQL/eersteInsert.png	(from http://df.webontwerp.ucll.be/NL/SQL_intro/)
15:53:45	85595/85595	---M--	200	added ('OK')	image/png	etag:%2214e5b-607e8cccf2582%22	http://df.webontwerp.ucll.be/assets/introSQL/naamSP.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/introSQL/naamSP.png	(from http://df.webontwerp.ucll.be/NL/SQL_intro/)
15:53:47	151657/151657	---M--	200	added ('OK')	image/png	etag:%2225069-607e8cccdae7f%22	http://df.webontwerp.ucll.be/assets/introSQL/ECTS.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/introSQL/ECTS.png	(from http://df.webontwerp.ucll.be/NL/SQL_intro/)
15:53:55	55978/55978	---M--	200	added ('OK')	image/png	etag:%22daaa-607e8cccf44c2%22	http://df.webontwerp.ucll.be/assets/introSQL/mijnOPOs.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/introSQL/mijnOPOs.png	(from http://df.webontwerp.ucll.be/NL/SQL_intro/)
15:53:55	190070/190070	---M--	200	added ('OK')	image/png	etag:%222e676-607e8ccd2ee4a%22	http://df.webontwerp.ucll.be/assets/introSQL/11OPOs.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/introSQL/11OPOs.png	(from http://df.webontwerp.ucll.be/NL/SQL_intro/)
15:54:01	31908/31908	---M--	200	added ('OK')	image/png	etag:%227ca4-607e8ccd36b4b%22	http://df.webontwerp.ucll.be/assets/introSQL/exploits_of_a_mom.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/introSQL/exploits_of_a_mom.png	(from http://df.webontwerp.ucll.be/NL/SQL_intro/)
15:54:09	88149/88149	---M--	200	added ('OK')	image/png	etag:%2215855-607e8cccd8f3f%22	http://df.webontwerp.ucll.be/assets/introSQL/alfabetischDESC.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/introSQL/alfabetischDESC.png	(from http://df.webontwerp.ucll.be/NL/SQL_intro/)
15:54:12	468510/468510	---M--	200	added ('OK')	image/svg+xml	etag:%227261e-607e8cd941cf4%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_entiteiten_afb01.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_entiteiten_afb01.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:54:14	269/269	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Dec%202023%2014:54:12%20GMT	http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen	C:/Code/School/DF/Database/df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:54:16	148959/148959	---M--	200	added ('OK')	image/png	etag:%22245df-607e8ccd4d2ad%22	http://df.webontwerp.ucll.be/assets/introSQL/updateJohan.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/introSQL/updateJohan.png	(from http://df.webontwerp.ucll.be/NL/SQL_intro/)
15:54:17	473265/473265	---M--	200	added ('OK')	image/svg+xml	etag:%22738b1-607e8cdc56e59%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_attributen_afb01.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_attributen_afb01.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:54:18	269/269	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2018%20Dec%202023%2014:54:16%20GMT	http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen	C:/Code/School/DF/Database/df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen.44.delayed	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:54:21	480005/480005	---M--	200	added ('OK')	image/svg+xml	etag:%2275305-607e8cdabdb45%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb01.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb01.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:54:26	483667/483667	---M--	200	added ('OK')	image/svg+xml	etag:%2276153-607e8cdbe696b%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb03.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb03.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:54:28	473401/473401	---M--	200	added ('OK')	image/svg+xml	etag:%2273939-607e8cd9d8347%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb04.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb04.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:54:33	479120/479120	---M--	200	added ('OK')	image/svg+xml	etag:%2274f90-607e8cda255b1%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb05.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb05.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:54:37	520679/520679	---M--	200	added ('OK')	image/svg+xml	etag:%227f1e7-607e8cd90a24d%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb06.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb06.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:54:40	26407/26407	---M--	200	added ('OK')	image/jpeg	etag:%226727-607e8cc722044%22	http://df.webontwerp.ucll.be/assets/conceptueel/Doctor-advising-patient-about-medication-pills_Hero_iStock-1169928112_2021-02_1336x614.jpg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/conceptueel/Doctor-advising-patient-about-medication-pills_Hero_iStock-1169928112_2021-02_1336x614.jpg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:54:41	484722/484722	---M--	200	added ('OK')	image/svg+xml	etag:%2276572-607e8cd8ae581%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb07.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb07.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:54:45	486961/486961	---M--	200	added ('OK')	image/svg+xml	etag:%2276e31-607e8cddbd4e7%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb08.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb08.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:54:50	480659/480659	---M--	200	added ('OK')	image/svg+xml	etag:%2275593-607e8cddd7aca%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb09.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb09.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:54:56	480657/480657	---M--	200	added ('OK')	image/svg+xml	etag:%2275591-607e8cd98dfbe%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb10.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb10.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:55:00	479620/479620	---M--	200	added ('OK')	image/svg+xml	etag:%2275184-607e8cda591d8%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb11.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb11.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:55:15	84724/84724	---M--	200	added ('OK')	image/jpeg	etag:%2214af4-607e8cc755c6a%22	http://df.webontwerp.ucll.be/assets/conceptueel/idkaart.jpg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/conceptueel/idkaart.jpg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:55:17	481576/481576	---M--	200	added ('OK')	image/svg+xml	etag:%2275928-607e8cd8e1208%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb12.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb12.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:55:41	132964/132964	---M--	200	added ('OK')	image/jpeg	etag:%2220764-607e8cc7404a8%22	http://df.webontwerp.ucll.be/assets/conceptueel/autodealer.jpg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/conceptueel/autodealer.jpg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:55:43	479528/479528	---M--	200	added ('OK')	image/svg+xml	etag:%2275128-607e8cd8d6626%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb13.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb13.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:55:48	480667/480667	---M--	200	added ('OK')	image/svg+xml	etag:%227559b-607e8cdac48a6%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb14.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_relaties_afb14.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:55:48	0/-1	---M--	301	error ('')			http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen	C:/Code/School/DF/Database/df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen.56.delayed	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:55:53	474397/474397	---M--	200	added ('OK')	image/svg+xml	etag:%2273d1d-607e8cdc9f2a2%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_soorten_attributen_afb02.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_soorten_attributen_afb02.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:55:57	474420/474420	---M--	200	added ('OK')	image/svg+xml	etag:%2273d34-607e8cdc30cf4%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_soorten_attributen_afb03.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_soorten_attributen_afb03.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:56:01	475512/475512	---M--	200	added ('OK')	image/svg+xml	etag:%2274178-607e8cde21e54%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_soorten_attributen_afb04.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_soorten_attributen_afb04.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:56:05	479543/479543	---M--	200	added ('OK')	image/svg+xml	etag:%2275137-607e8cdda7d24%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_soorten_attributen_afb05.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_soorten_attributen_afb05.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:56:09	481747/481747	---M--	200	added ('OK')	image/svg+xml	etag:%22759d3-607e8cde4be39%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_soorten_attributen_afb06.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_soorten_attributen_afb06.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:56:09	0/-1	---M--	301	error ('')			http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen	C:/Code/School/DF/Database/df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen.5c.delayed	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:56:09	0/-1	---M--	301	error ('')			http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen	C:/Code/School/DF/Database/df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen.5d.delayed	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:56:13	480290/480290	---M--	200	added ('OK')	image/svg+xml	etag:%2275422-607e8cd8140ae%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_sterk_zwakke_entiteiten_afb01.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_sterk_zwakke_entiteiten_afb01.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:56:14	0/-1	---M--	301	error ('')			http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen	C:/Code/School/DF/Database/df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen.5f.delayed	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:56:17	480581/480581	---M--	200	added ('OK')	image/svg+xml	etag:%2275545-607e8cde15332%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_eerd_afb01.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_eerd_afb01.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:56:17	0/-1	---M--	301	error ('')			http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen	C:/Code/School/DF/Database/df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen.61.delayed	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:56:21	412729/412729	---M--	200	added ('OK')	image/jpeg	etag:%2264c39-607e8cc698512%22	http://df.webontwerp.ucll.be/assets/conceptueel/klantkoopproduct.jpg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/conceptueel/klantkoopproduct.jpg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
15:56:23	510104/510104	---M--	200	added ('OK')	image/svg+xml	etag:%227c898-607e8cd7578f6%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening1_oplossing_afb01.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening1_oplossing_afb01.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:56:28	531217/531217	---M--	200	added ('OK')	image/svg+xml	etag:%2281b11-607e8cd853856%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening2_oplossing_afb01.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening2_oplossing_afb01.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:56:32	558848/558848	---M--	200	added ('OK')	image/svg+xml	etag:%2288700-607e8cd7cdba5%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening3_oplossing_afb01.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening3_oplossing_afb01.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:56:37	558882/558882	---M--	200	added ('OK')	image/svg+xml	etag:%2288722-607e8cd63c591%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening5_oplossing_afb01.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening5_oplossing_afb01.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
